MONSTER_TYPEID,NAME,CLASS,HP,ATK,DEF,RECOVER,VIOLENCE,STATUS_POISON,STATUS_WEAK,STATUS_SICK,STATUS_HURT,STATUS_PARALYSIS,STATUS_CURSE,SPARK_COIN,SPARK_SOUL,SKILL_BASE,ACTION_CNT_MIN,ACTION_CNT,AI,CATCH_ID,CATCH_RATE,CATCH_LEVEL_MIN,CATCH_LEVEL_MAX,IS_BOSS,
90240,902401,2,1413,293,200,239,500,0,0,0,0,0,0,57,28,46001,1,2,0,10131,2500,1,3,0,
90241,902411,3,1177,244,167,184,500,0,0,0,0,0,0,61,31,46000,1,2,0,10137,2500,1,3,0,
90242,902421,3,1060,281,167,184,500,0,0,0,0,0,0,61,31,46001,1,2,0,10101,2500,1,3,0,
90243,902431,3,1354,256,184,165,500,0,0,0,0,0,0,61,31,46000,1,2,0,10167,2500,1,3,0,
90244,902441,4,1354,281,217,202,500,0,0,0,0,0,0,61,31,46001,1,2,0,10122,2500,1,3,0,
90245,902451,4,1413,293,200,239,500,0,0,0,0,0,0,61,31,46000,1,2,0,10104,2500,1,3,0,
90246,902461,1,1177,244,167,184,500,0,0,0,0,0,0,61,31,46001,1,2,0,10167,2500,1,3,0,
90247,902471,4,1060,281,167,184,500,0,0,0,0,0,0,61,31,46000,1,2,0,10122,2500,1,3,0,
90248,902481,5,1354,256,184,165,500,0,0,0,0,0,0,61,31,46001,1,2,0,10107,2500,1,3,0,
90249,902491,6,1354,281,217,202,500,0,0,0,0,0,0,61,31,46000,1,2,0,10128,2500,1,3,0,
90250,902501,5,1413,293,200,239,500,0,0,0,0,0,0,61,31,46001,1,2,0,10137,2500,1,3,0,
90251,902511,1,1246,258,170,188,500,0,0,0,0,0,0,61,31,46000,1,2,0,10098,2500,1,3,0,
90252,902521,2,1121,297,170,188,500,0,0,0,0,0,0,61,31,46001,1,2,0,10095,2500,1,3,0,
90253,902531,3,1433,271,188,169,500,0,0,0,0,0,0,61,31,46000,1,2,0,10101,2500,1,3,0,
90254,902541,4,1433,297,222,206,500,0,0,0,0,0,0,61,31,46001,1,2,0,10104,2500,1,3,0,
90255,902551,5,1495,310,205,244,500,0,0,0,0,0,0,61,31,46000,1,2,0,10110,2500,1,3,0,
90256,902561,6,1246,258,170,188,500,0,0,0,0,0,0,61,31,46001,1,2,0,10107,2500,1,3,0,
90257,902571,3,1121,297,170,188,500,0,0,0,0,0,0,61,31,46000,1,2,0,10101,2500,1,3,0,
90258,902581,1,1433,271,188,169,500,0,0,0,0,0,0,61,31,46001,1,2,0,10098,2500,1,3,0,
90259,902591,1,1433,297,222,206,500,0,0,0,0,0,0,61,31,46000,1,2,0,10167,2500,1,3,0,
90260,902601,1,1495,310,205,244,500,0,0,0,0,0,0,61,31,46001,1,2,0,10167,2500,1,3,0,
90261,902611,3,1246,258,170,188,500,0,0,0,0,0,0,61,31,46000,1,2,0,10104,2500,1,3,0,
90262,902621,2,1121,297,170,188,500,0,0,0,0,0,0,61,31,46001,1,2,0,10095,2500,1,3,0,
90263,902631,2,1433,271,188,169,500,0,0,0,0,0,0,61,31,46000,1,2,0,10131,2500,1,3,0,
90264,902641,3,1433,297,222,206,500,0,0,0,0,0,0,61,31,46001,1,2,0,10137,2500,1,3,0,
90265,902651,2,1495,310,205,244,500,0,0,0,0,0,0,61,31,46000,1,2,0,10131,2500,1,3,0,
90266,902661,1,1246,258,170,188,500,0,0,0,0,0,0,61,31,46001,1,2,0,10098,2500,1,3,0,
90267,902671,3,1121,297,170,188,500,0,0,0,0,0,0,61,31,46000,1,2,0,10101,2500,1,3,0,
90268,902681,3,1433,271,188,169,500,0,0,0,0,0,0,61,31,46001,1,2,0,10137,2500,1,3,0,
90269,902691,3,1433,297,222,206,500,0,0,0,0,0,0,61,31,46000,1,2,0,10167,2500,1,3,0,
90270,902701,4,1495,310,205,244,500,0,0,0,0,0,0,61,31,46001,1,2,0,10122,2500,1,3,0,
90271,902711,2,1246,258,170,188,500,0,0,0,0,0,0,66,33,46000,1,2,0,10095,2500,1,3,0,
90272,902721,4,1121,297,170,188,500,0,0,0,0,0,0,66,33,46001,1,2,0,10104,2500,1,3,0,
90273,902731,4,1433,271,188,169,500,0,0,0,0,0,0,66,33,46000,1,2,0,10104,2500,1,3,0,
90274,902741,4,1433,297,222,206,500,0,0,0,0,0,0,66,33,46001,1,2,0,10122,2500,1,3,0,
90275,902751,4,1495,310,205,244,500,0,0,0,0,0,0,66,33,46000,1,2,0,10122,2500,1,3,0,
90276,902761,5,1306,271,173,190,500,0,0,0,0,0,0,66,33,46001,1,2,0,10107,2500,1,3,0,
90277,902771,6,1176,312,173,190,500,0,0,0,0,0,0,66,33,46000,1,2,0,10110,2500,1,3,0,
90278,902781,6,1502,285,190,171,500,0,0,0,0,0,0,66,33,46001,1,2,0,10146,2500,1,3,0,
90279,902791,6,1502,312,225,209,500,0,0,0,0,0,0,66,33,46000,1,2,0,10146,2500,1,3,0,
90280,902801,5,1568,325,207,247,500,0,0,0,0,0,0,66,33,46001,1,2,0,10137,2500,1,3,0,
90281,902811,6,1306,271,173,190,500,0,0,0,0,0,0,66,33,46000,1,2,0,10110,2500,1,3,0,
90282,902821,5,1176,312,173,190,500,0,0,0,0,0,0,66,33,46001,1,2,0,10107,2500,1,3,0,
90283,902831,5,1502,285,190,171,500,0,0,0,0,0,0,66,33,46000,1,2,0,10137,2500,1,3,0,
90284,902841,6,1502,312,225,209,500,0,0,0,0,0,0,66,33,46001,1,2,0,10128,2500,1,3,0,
90285,902851,5,1568,325,207,247,500,0,0,0,0,0,0,66,33,46000,1,2,0,10137,2500,1,3,0,
90286,902861,1,1306,271,173,190,500,0,0,0,0,0,0,66,33,46001,1,2,0,10098,2500,1,3,0,
90287,902871,1,1176,312,173,190,500,0,0,0,0,0,0,66,33,46000,1,2,0,10167,2500,1,3,0,
90288,902881,6,1502,285,190,171,500,0,0,0,0,0,0,66,33,46001,1,2,0,10146,2500,1,3,0,
90289,902891,2,1502,312,225,209,500,0,0,0,0,0,0,66,33,46000,1,2,0,10095,2500,1,3,0,
90290,902901,2,1568,325,207,247,500,0,0,0,0,0,0,66,33,46001,1,2,0,10131,2500,1,3,0,
90291,902911,3,1306,271,173,190,500,0,0,0,0,0,0,66,33,46000,1,2,0,10137,2500,1,3,0,
90292,902921,3,1176,312,173,190,500,0,0,0,0,0,0,66,33,46001,1,2,0,10101,2500,1,3,0,
90293,902931,3,1502,285,190,171,500,0,0,0,0,0,0,66,33,46000,1,2,0,10167,2500,1,3,0,
90294,902941,4,1502,312,225,209,500,0,0,0,0,0,0,66,33,46001,1,2,0,10122,2500,1,3,0,
90295,902951,4,1568,325,207,247,500,0,0,0,0,0,0,66,33,46000,1,2,0,10104,2500,1,3,0,
90296,902961,1,1306,271,173,190,500,0,0,0,0,0,0,66,33,46001,1,2,0,10167,2500,1,3,0,
90297,902971,4,1176,312,173,190,500,0,0,0,0,0,0,66,33,46000,1,2,0,10122,2500,1,3,0,
90298,902981,5,1502,285,190,171,500,0,0,0,0,0,0,66,33,46001,1,2,0,10107,2500,1,3,0,
90299,902991,6,1502,312,225,209,500,0,0,0,0,0,0,66,33,46000,1,2,0,10128,2500,1,3,0,
90300,903001,5,1568,325,207,247,500,0,0,0,0,0,0,66,33,46001,1,2,0,10137,2500,1,3,0,
90301,903011,1,1396,290,179,197,500,0,0,0,0,0,0,71,35,46000,1,2,0,10098,2500,1,3,0,
90302,903021,2,1256,333,179,197,500,0,0,0,0,0,0,71,35,46001,1,2,0,10095,2500,1,3,0,
90303,903031,3,1605,304,197,177,500,0,0,0,0,0,0,71,35,46000,1,2,0,10101,2500,1,3,0,
90304,903041,4,1605,333,232,216,500,0,0,0,0,0,0,71,35,46001,1,2,0,10104,2500,1,3,0,
90305,903051,5,1675,348,214,256,500,0,0,0,0,0,0,71,35,46000,1,2,0,10110,2500,1,3,0,
90306,903061,6,1396,290,179,197,500,0,0,0,0,0,0,71,35,46001,1,2,0,10107,2500,1,3,0,
90307,903071,3,1256,333,179,197,500,0,0,0,0,0,0,71,35,46000,1,2,0,10101,2500,1,3,0,
90308,903081,1,1605,304,197,177,500,0,0,0,0,0,0,71,35,46001,1,2,0,10098,2500,1,3,0,
90309,903091,1,1605,333,232,216,500,0,0,0,0,0,0,71,35,46000,1,2,0,10167,2500,1,3,0,
90310,903101,1,1675,348,214,256,500,0,0,0,0,0,0,71,35,46001,1,2,0,10167,2500,1,3,0,
90311,903111,3,1396,290,179,197,500,0,0,0,0,0,0,71,35,46000,1,2,0,10104,2500,1,3,0,
90312,903121,2,1256,333,179,197,500,0,0,0,0,0,0,71,35,46001,1,2,0,10095,2500,1,3,0,
90313,903131,2,1605,304,197,177,500,0,0,0,0,0,0,71,35,46000,1,2,0,10131,2500,1,3,0,
90314,903141,3,1605,333,232,216,500,0,0,0,0,0,0,71,35,46001,1,2,0,10137,2500,1,3,0,
90315,903151,2,1675,348,214,256,500,0,0,0,0,0,0,71,35,46000,1,2,0,10131,2500,1,3,0,
90316,903161,1,1396,290,179,197,500,0,0,0,0,0,0,71,35,46001,1,2,0,10098,2500,1,3,0,
90317,903171,3,1256,333,179,197,500,0,0,0,0,0,0,71,35,46000,1,2,0,10101,2500,1,3,0,
90318,903181,3,1605,304,197,177,500,0,0,0,0,0,0,71,35,46001,1,2,0,10137,2500,1,3,0,
90319,903191,3,1605,333,232,216,500,0,0,0,0,0,0,71,35,46000,1,2,0,10167,2500,1,3,0,
90320,903201,4,1675,348,214,256,500,0,0,0,0,0,0,71,35,46001,1,2,0,10122,2500,1,3,0,
90321,903211,2,1396,290,179,197,500,0,0,0,0,0,0,71,35,46000,1,2,0,10095,2500,1,3,0,
90322,903221,4,1256,333,179,197,500,0,0,0,0,0,0,71,35,46001,1,2,0,10104,2500,1,3,0,
90323,903231,4,1605,304,197,177,500,0,0,0,0,0,0,71,35,46000,1,2,0,10104,2500,1,3,0,
90324,903241,4,1605,333,232,216,500,0,0,0,0,0,0,71,35,46001,1,2,0,10122,2500,1,3,0,
90325,903251,4,1675,348,214,256,500,0,0,0,0,0,0,71,35,46000,1,2,0,10122,2500,1,3,0,
90326,903261,5,1459,303,181,199,500,0,0,0,0,0,0,71,35,46001,1,2,0,10107,2500,1,3,0,
90327,903271,6,1313,348,181,199,500,0,0,0,0,0,0,71,35,46000,1,2,0,10110,2500,1,3,0,
90328,903281,6,1678,318,199,179,500,0,0,0,0,0,0,71,35,46001,1,2,0,10146,2500,1,3,0,
90329,903291,6,1678,348,235,219,500,0,0,0,0,0,0,71,35,46000,1,2,0,10146,2500,1,3,0,
90330,903301,5,1751,364,217,259,500,0,0,0,0,0,0,71,35,46001,1,2,0,10137,2500,1,3,0,
90331,903311,6,1553,322,187,205,500,0,0,0,0,0,0,75,38,46000,1,2,0,10110,2500,1,3,0,
90332,903321,5,1398,371,187,205,500,0,0,0,0,0,0,75,38,46001,1,2,0,10107,2500,1,3,0,
90333,903331,5,1786,339,205,185,500,0,0,0,0,0,0,75,38,46000,1,2,0,10137,2500,1,3,0,
90334,903341,6,1786,371,243,226,500,0,0,0,0,0,0,75,38,46001,1,2,0,10128,2500,1,3,0,
90335,903351,5,1864,387,224,267,500,0,0,0,0,0,0,75,38,46000,1,2,0,10137,2500,1,3,0,
90336,903361,1,1396,290,179,197,500,0,0,0,0,0,0,75,38,46001,1,2,0,10098,2500,1,3,0,
90337,903371,1,1256,333,179,197,500,0,0,0,0,0,0,75,38,46000,1,2,0,10167,2500,1,3,0,
90338,903381,6,1605,304,197,177,500,0,0,0,0,0,0,75,38,46001,1,2,0,10146,2500,1,3,0,
90339,903391,2,1605,333,232,216,500,0,0,0,0,0,0,75,38,46000,1,2,0,10095,2500,1,3,0,
90340,903401,2,1675,348,214,256,500,0,0,0,0,0,0,75,38,46001,1,2,0,10131,2500,1,3,0,
90341,903411,3,1396,290,179,197,500,0,0,0,0,0,0,75,38,46000,1,2,0,10137,2500,1,3,0,
90342,903421,3,1256,333,179,197,500,0,0,0,0,0,0,75,38,46001,1,2,0,10101,2500,1,3,0,
90343,903431,3,1605,304,197,177,500,0,0,0,0,0,0,75,38,46000,1,2,0,10167,2500,1,3,0,
90344,903441,4,1605,333,232,216,500,0,0,0,0,0,0,75,38,46001,1,2,0,10122,2500,1,3,0,
90345,903451,4,1675,348,214,256,500,0,0,0,0,0,0,75,38,46000,1,2,0,10104,2500,1,3,0,
90346,903461,1,1396,290,179,197,500,0,0,0,0,0,0,75,38,46001,1,2,0,10167,2500,1,3,0,
90347,903471,4,1256,333,179,197,500,0,0,0,0,0,0,75,38,46000,1,2,0,10122,2500,1,3,0,
90348,903481,5,1605,304,197,177,500,0,0,0,0,0,0,75,38,46001,1,2,0,10107,2500,1,3,0,
90349,903491,6,1605,333,232,216,500,0,0,0,0,0,0,75,38,46000,1,2,0,10128,2500,1,3,0,
90350,903501,5,1675,348,214,256,500,0,0,0,0,0,0,75,38,46001,1,2,0,10137,2500,1,3,0,
90351,903511,1,1459,303,181,199,500,0,0,0,0,0,0,75,38,46000,1,2,0,10098,2500,1,3,0,
90352,903521,2,1313,348,181,199,500,0,0,0,0,0,0,75,38,46001,1,2,0,10095,2500,1,3,0,
90353,903531,3,1678,318,199,179,500,0,0,0,0,0,0,75,38,46000,1,2,0,10101,2500,1,3,0,
90354,903541,4,1678,348,235,219,500,0,0,0,0,0,0,75,38,46001,1,2,0,10104,2500,1,3,0,
90355,903551,5,1751,364,217,259,500,0,0,0,0,0,0,75,38,46000,1,2,0,10110,2500,1,3,0,
90356,903561,6,1553,322,187,205,500,0,0,0,0,0,0,75,38,46001,1,2,0,10107,2500,1,3,0,
90357,903571,3,1398,371,187,205,500,0,0,0,0,0,0,75,38,46000,1,2,0,10101,2500,1,3,0,
90358,903581,1,1786,339,205,185,500,0,0,0,0,0,0,75,38,46001,1,2,0,10098,2500,1,3,0,
90359,903591,1,1786,371,243,226,500,0,0,0,0,0,0,75,38,46000,1,2,0,10167,2500,1,3,0,
90360,903601,1,1864,387,224,267,500,0,0,0,0,0,0,75,38,46001,1,2,0,10167,2500,1,3,0,
90361,903611,3,1459,303,181,199,500,0,0,0,0,0,0,81,40,46000,1,2,0,10104,2500,1,3,0,
90362,903621,2,1313,348,181,199,500,0,0,0,0,0,0,81,40,46001,1,2,0,10095,2500,1,3,0,
90363,903631,2,1678,318,199,179,500,0,0,0,0,0,0,81,40,46000,1,2,0,10131,2500,1,3,0,
90364,903641,3,1678,348,235,219,500,0,0,0,0,0,0,81,40,46001,1,2,0,10137,2500,1,3,0,
90365,903651,2,1751,364,217,259,500,0,0,0,0,0,0,81,40,46000,1,2,0,10131,2500,1,3,0,
90366,903661,1,1459,303,181,199,500,0,0,0,0,0,0,81,40,46001,1,2,0,10098,2500,1,3,0,
90367,903671,3,1313,348,181,199,500,0,0,0,0,0,0,81,40,46000,1,2,0,10101,2500,1,3,0,
90368,903681,3,1678,318,199,179,500,0,0,0,0,0,0,81,40,46001,1,2,0,10137,2500,1,3,0,
90369,903691,3,1678,348,235,219,500,0,0,0,0,0,0,81,40,46000,1,2,0,10167,2500,1,3,0,
90370,903701,4,1751,364,217,259,500,0,0,0,0,0,0,81,40,46001,1,2,0,10122,2500,1,3,0,
90371,903711,2,1459,303,181,199,500,0,0,0,0,0,0,81,40,46000,1,2,0,10095,2500,1,3,0,
90372,903721,4,1313,348,181,199,500,0,0,0,0,0,0,81,40,46001,1,2,0,10104,2500,1,3,0,
90373,903731,4,1678,318,199,179,500,0,0,0,0,0,0,81,40,46000,1,2,0,10104,2500,1,3,0,
90374,903741,4,1678,348,235,219,500,0,0,0,0,0,0,81,40,46001,1,2,0,10122,2500,1,3,0,
90375,903751,4,1751,364,217,259,500,0,0,0,0,0,0,81,40,46000,1,2,0,10122,2500,1,3,0,
90376,903761,5,1553,322,187,205,500,0,0,0,0,0,0,81,40,46001,1,2,0,10107,2500,1,3,0,
90377,903771,6,1398,371,187,205,500,0,0,0,0,0,0,81,40,46000,1,2,0,10110,2500,1,3,0,
90378,903781,6,1786,339,205,185,500,0,0,0,0,0,0,81,40,46001,1,2,0,10146,2500,1,3,0,
90379,903791,6,1786,371,243,226,500,0,0,0,0,0,0,81,40,46000,1,2,0,10146,2500,1,3,0,
90380,903801,5,1864,387,224,267,500,0,0,0,0,0,0,81,40,46001,1,2,0,10137,2500,1,3,0,
90381,903811,6,1619,336,189,208,500,0,0,0,0,0,0,81,40,46000,1,2,0,10110,2500,1,3,0,
90382,903821,5,1457,387,189,208,500,0,0,0,0,0,0,81,40,46001,1,2,0,10107,2500,1,3,0,
90383,903831,5,1862,353,208,187,500,0,0,0,0,0,0,81,40,46000,1,2,0,10137,2500,1,3,0,
90384,903841,6,1862,387,246,229,500,0,0,0,0,0,0,81,40,46001,1,2,0,10128,2500,1,3,0,
90385,903851,5,1943,404,227,270,500,0,0,0,0,0,0,81,40,46000,1,2,0,10137,2500,1,3,0,
90386,903861,1,1553,322,187,205,500,0,0,0,0,0,0,81,40,46001,1,2,0,10098,2500,1,3,0,
90387,903871,1,1398,371,187,205,500,0,0,0,0,0,0,81,40,46000,1,2,0,10167,2500,1,3,0,
90388,903881,6,1786,339,205,185,500,0,0,0,0,0,0,81,40,46001,1,2,0,10146,2500,1,3,0,
90389,903891,2,1786,371,243,226,500,0,0,0,0,0,0,81,40,46000,1,2,0,10095,2500,1,3,0,
90390,903901,2,1864,387,224,267,500,0,0,0,0,0,0,81,40,46001,1,2,0,10131,2500,1,3,0,
90391,903911,3,1553,322,187,205,500,0,0,0,0,0,0,81,40,46000,1,2,0,10137,2500,1,3,0,
90392,903921,3,1398,371,187,205,500,0,0,0,0,0,0,81,40,46001,1,2,0,10101,2500,1,3,0,
90393,903931,3,1786,339,205,185,500,0,0,0,0,0,0,81,40,46000,1,2,0,10167,2500,1,3,0,
90394,903941,4,1786,371,243,226,500,0,0,0,0,0,0,81,40,46001,1,2,0,10122,2500,1,3,0,
90395,903951,4,1864,387,224,267,500,0,0,0,0,0,0,81,40,46000,1,2,0,10104,2500,1,3,0,
90396,903961,1,1553,322,187,205,500,0,0,0,0,0,0,81,40,46001,1,2,0,10167,2500,1,3,0,
90397,903971,4,1398,371,187,205,500,0,0,0,0,0,0,81,40,46000,1,2,0,10122,2500,1,3,0,
90398,903981,5,1786,339,205,185,500,0,0,0,0,0,0,81,40,46001,1,2,0,10107,2500,1,3,0,
90399,903991,6,1786,371,243,226,500,0,0,0,0,0,0,81,40,46000,1,2,0,10128,2500,1,3,0,
90400,904001,5,1864,387,224,267,500,0,0,0,0,0,0,81,40,46001,1,2,0,10137,2500,1,3,0,
90401,904011,1,1619,336,189,208,500,0,0,0,0,0,0,81,40,46000,1,2,0,10098,2500,1,3,0,
90402,904021,2,1457,387,189,208,500,0,0,0,0,0,0,81,40,46001,1,2,0,10095,2500,1,3,0,
90403,904031,3,1862,353,208,187,500,0,0,0,0,0,0,81,40,46000,1,2,0,10101,2500,1,3,0,
90404,904041,4,1862,387,246,229,500,0,0,0,0,0,0,81,40,46001,1,2,0,10104,2500,1,3,0,
90405,904051,5,1943,404,227,270,500,0,0,0,0,0,0,81,40,46000,1,2,0,10110,2500,1,3,0,
90406,904061,6,1839,382,209,229,500,0,0,0,0,0,0,81,40,46001,1,2,0,10107,2500,1,3,0,
90407,904071,3,1655,439,209,229,500,0,0,0,0,0,0,81,40,46000,1,2,0,10101,2500,1,3,0,
90408,904081,1,2115,401,229,206,500,0,0,0,0,0,0,81,40,46001,1,2,0,10098,2500,1,3,0,
90409,904091,1,2115,439,271,252,500,0,0,0,0,0,0,86,43,46000,1,2,0,10167,2500,1,3,0,
90410,904101,1,2207,458,250,298,500,0,0,0,0,0,0,86,43,46001,1,2,0,10167,2500,1,3,0,
90411,904111,3,1619,336,189,208,500,0,0,0,0,0,0,86,43,46000,1,2,0,10104,2500,1,3,0,
90412,904121,2,1457,387,189,208,500,0,0,0,0,0,0,86,43,46001,1,2,0,10095,2500,1,3,0,
90413,904131,2,1862,353,208,187,500,0,0,0,0,0,0,86,43,46000,1,2,0,10131,2500,1,3,0,
90414,904141,3,1862,387,246,229,500,0,0,0,0,0,0,86,43,46001,1,2,0,10137,2500,1,3,0,
90415,904151,2,1943,404,227,270,500,0,0,0,0,0,0,86,43,46000,1,2,0,10131,2500,1,3,0,
90416,904161,1,1619,336,189,208,500,0,0,0,0,0,0,86,43,46001,1,2,0,10098,2500,1,3,0,
90417,904171,3,1457,387,189,208,500,0,0,0,0,0,0,86,43,46000,1,2,0,10101,2500,1,3,0,
90418,904181,3,1862,353,208,187,500,0,0,0,0,0,0,86,43,46001,1,2,0,10137,2500,1,3,0,
90419,904191,3,1862,387,246,229,500,0,0,0,0,0,0,86,43,46000,1,2,0,10167,2500,1,3,0,
90420,904201,4,1943,404,227,270,500,0,0,0,0,0,0,86,43,46001,1,2,0,10122,2500,1,3,0,
90421,904211,2,1619,336,189,208,500,0,0,0,0,0,0,86,43,46000,1,2,0,10095,2500,1,3,0,
90422,904221,4,1457,387,189,208,500,0,0,0,0,0,0,86,43,46001,1,2,0,10104,2500,1,3,0,
90423,904231,4,1862,353,208,187,500,0,0,0,0,0,0,86,43,46000,1,2,0,10104,2500,1,3,0,
90424,904241,4,1862,387,246,229,500,0,0,0,0,0,0,86,43,46001,1,2,0,10122,2500,1,3,0,
90425,904251,4,1943,404,227,270,500,0,0,0,0,0,0,86,43,46000,1,2,0,10122,2500,1,3,0,
90426,904261,5,1839,382,209,229,500,0,0,0,0,0,0,86,43,46001,1,2,0,10107,2500,1,3,0,
90427,904271,6,1655,439,209,229,500,0,0,0,0,0,0,86,43,46000,1,2,0,10110,2500,1,3,0,
90428,904281,6,2115,401,229,206,500,0,0,0,0,0,0,86,43,46001,1,2,0,10146,2500,1,3,0,
90429,904291,6,2115,439,271,252,500,0,0,0,0,0,0,86,43,46000,1,2,0,10146,2500,1,3,0,
90430,904301,5,2207,458,250,298,500,0,0,0,0,0,0,86,43,46001,1,2,0,10137,2500,1,3,0,
90431,904311,6,1911,397,211,232,500,0,0,0,0,0,0,86,43,46000,1,2,0,10110,2500,1,3,0,
90432,904321,5,1720,456,211,232,500,0,0,0,0,0,0,86,43,46001,1,2,0,10107,2500,1,3,0,
90433,904331,5,2197,417,232,208,500,0,0,0,0,0,0,86,43,46000,1,2,0,10137,2500,1,3,0,
90434,904341,6,2197,456,274,255,500,0,0,0,0,0,0,86,43,46001,1,2,0,10128,2500,1,3,0,
90435,904351,5,2293,476,253,301,500,0,0,0,0,0,0,86,43,46000,1,2,0,10137,2500,1,3,0,
90436,904361,1,1839,382,209,229,500,0,0,0,0,0,0,86,43,46001,1,2,0,10098,2500,1,3,0,
90437,904371,1,1655,439,209,229,500,0,0,0,0,0,0,86,43,46000,1,2,0,10167,2500,1,3,0,
90438,904381,6,2115,401,229,206,500,0,0,0,0,0,0,86,43,46001,1,2,0,10146,2500,1,3,0,
90439,904391,2,2115,439,271,252,500,0,0,0,0,0,0,92,46,46000,1,2,0,10095,2500,1,3,0,
90440,904401,2,2207,458,250,298,500,0,0,0,0,0,0,92,46,46001,1,2,0,10131,2500,1,3,0,
90441,904411,3,1839,382,209,229,500,0,0,0,0,0,0,92,46,46000,1,2,0,10137,2500,1,3,0,
90442,904421,3,1655,439,209,229,500,0,0,0,0,0,0,92,46,46001,1,2,0,10101,2500,1,3,0,
90443,904431,3,2115,401,229,206,500,0,0,0,0,0,0,92,46,46000,1,2,0,10167,2500,1,3,0,
90444,904441,4,2115,439,271,252,500,0,0,0,0,0,0,92,46,46001,1,2,0,10122,2500,1,3,0,
90445,904451,4,2207,458,250,298,500,0,0,0,0,0,0,92,46,46000,1,2,0,10104,2500,1,3,0,
90446,904461,1,1839,382,209,229,500,0,0,0,0,0,0,92,46,46001,1,2,0,10167,2500,1,3,0,
90447,904471,4,1655,439,209,229,500,0,0,0,0,0,0,92,46,46000,1,2,0,10122,2500,1,3,0,
90448,904481,5,2115,401,229,206,500,0,0,0,0,0,0,92,46,46001,1,2,0,10107,2500,1,3,0,
90449,904491,6,2115,439,271,252,500,0,0,0,0,0,0,92,46,46000,1,2,0,10128,2500,1,3,0,
90450,904501,5,2207,458,250,298,500,0,0,0,0,0,0,92,46,46001,1,2,0,10137,2500,1,3,0,
90451,904511,1,1911,397,211,232,500,0,0,0,0,0,0,92,46,46000,1,2,0,10098,2500,1,3,0,
90452,904521,2,1720,456,211,232,500,0,0,0,0,0,0,92,46,46001,1,2,0,10095,2500,1,3,0,
90453,904531,3,2197,417,232,208,500,0,0,0,0,0,0,92,46,46000,1,2,0,10101,2500,1,3,0,
90454,904541,4,2197,456,274,255,500,0,0,0,0,0,0,92,46,46001,1,2,0,10104,2500,1,3,0,
90455,904551,5,2293,476,253,301,500,0,0,0,0,0,0,92,46,46000,1,2,0,10110,2500,1,3,0,
90456,904561,6,2010,418,216,237,500,0,0,0,0,0,0,92,46,46001,1,2,0,10107,2500,1,3,0,
90457,904571,3,1809,480,216,237,500,0,0,0,0,0,0,92,46,46000,1,2,0,10101,2500,1,3,0,
90458,904581,1,2312,438,237,213,500,0,0,0,0,0,0,92,46,46001,1,2,0,10098,2500,1,3,0,
90459,904591,1,2312,480,280,261,500,0,0,0,0,0,0,92,46,46000,1,2,0,10167,2500,1,3,0,
90460,904601,1,2412,501,259,308,500,0,0,0,0,0,0,92,46,46001,1,2,0,10167,2500,1,3,0,
90461,904611,3,1911,397,211,232,500,0,0,0,0,0,0,92,46,46000,1,2,0,10104,2500,1,3,0,
90462,904621,2,1720,456,211,232,500,0,0,0,0,0,0,92,46,46001,1,2,0,10095,2500,1,3,0,
90463,904631,2,2197,417,232,208,500,0,0,0,0,0,0,92,46,46000,1,2,0,10131,2500,1,3,0,
90464,904641,3,2197,456,274,255,500,0,0,0,0,0,0,92,46,46001,1,2,0,10137,2500,1,3,0,
90465,904651,2,2293,476,253,301,500,0,0,0,0,0,0,92,46,46000,1,2,0,10131,2500,1,3,0,
90466,904661,1,1911,397,211,232,500,0,0,0,0,0,0,92,46,46001,1,2,0,10098,2500,1,3,0,
90467,904671,3,1720,456,211,232,500,0,0,0,0,0,0,92,46,46000,1,2,0,10101,2500,1,3,0,
90468,904681,3,2197,417,232,208,500,0,0,0,0,0,0,92,46,46001,1,2,0,10137,2500,1,3,0,
90469,904691,3,2197,456,274,255,500,0,0,0,0,0,0,92,46,46000,1,2,0,10167,2500,1,3,0,
90470,904701,4,2293,476,253,301,500,0,0,0,0,0,0,92,46,46001,1,2,0,10122,2500,1,3,0,
90471,904711,2,1911,397,211,232,500,0,0,0,0,0,0,92,46,46000,1,2,0,10095,2500,1,3,0,
90472,904721,4,1720,456,211,232,500,0,0,0,0,0,0,92,46,46001,1,2,0,10104,2500,1,3,0,
90473,904731,4,2197,417,232,208,500,0,0,0,0,0,0,92,46,46000,1,2,0,10104,2500,1,3,0,
90474,904741,4,2197,456,274,255,500,0,0,0,0,0,0,92,46,46001,1,2,0,10122,2500,1,3,0,
90475,904751,4,2293,476,253,301,500,0,0,0,0,0,0,98,49,46000,1,2,0,10122,2500,1,3,0,
90476,904761,5,2010,418,216,237,500,0,0,0,0,0,0,98,49,46001,1,2,0,10107,2500,1,3,0,
90477,904771,6,1809,480,216,237,500,0,0,0,0,0,0,98,49,46000,1,2,0,10110,2500,1,3,0,
90478,904781,6,2312,438,237,213,500,0,0,0,0,0,0,98,49,46001,1,2,0,10146,2500,1,3,0,
90479,904791,6,2312,480,280,261,500,0,0,0,0,0,0,98,49,46000,1,2,0,10146,2500,1,3,0,
90480,904801,5,2412,501,259,308,500,0,0,0,0,0,0,98,49,46001,1,2,0,10137,2500,1,3,0,
